title,price,availability,rating,product_url,image_url,upc,category
Dirty (Dive Bar #1),Â£40.83,In stock (12 available) In stock In stock In stock In stock In stock In stock,4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,https://books.toscrape.com/media/cache/77/54/77540d564fb77611a18b57f12a910b73.jpg,df7e628bad5782b4,Romance
Take Me Home Tonight (Rock Star Romance #3),Â£53.98,In stock (11 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,https://books.toscrape.com/media/cache/33/72/337240d247fdf020755566e4477e17ca.jpg,cf62fa272b5f0fa3,Romance
Off the Hook (Fishing for Trouble #1),Â£47.67,In stock (11 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,https://books.toscrape.com/media/cache/bc/21/bc214639946c501cd70ff6b752439c76.jpg,b783ce08802cd1d1,Romance
A Gentleman's Position (Society of Gentlemen #3),Â£14.75,In stock (11 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,https://books.toscrape.com/media/cache/82/aa/82aa7770711dfc5edc1f5f69a731d08b.jpg,40c4bf520c17de54,Romance
"Sit, Stay, Love",Â£20.90,In stock (7 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,https://books.toscrape.com/media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg,bd087cf6a846db75,Romance
A Girl's Guide to Moving On (New Beginnings #2),Â£31.30,In stock (5 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,https://books.toscrape.com/media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg,cf3b86489890b9f2,Romance
The Perfect Play (Play by Play #1),Â£59.99,In stock (4 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,https://books.toscrape.com/media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg,9cc207168a03470d,Romance
Dark Lover (Black Dagger Brotherhood #1),Â£12.87,In stock (4 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,https://books.toscrape.com/media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg,2b69d289279aabfd,Romance
Changing the Game (Play by Play #2),Â£13.38,In stock (4 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,https://books.toscrape.com/media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg,aaebac5fda798b1b,Romance
Chase Me (Paris Nights #2),Â£25.27,In stock (19 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,https://books.toscrape.com/media/cache/6c/84/6c84fcf7a53b02b6e763de7272934842.jpg,c2e46a2ee3b4a322,Romance
Black Dust,Â£34.53,In stock (19 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/black-dust_976/index.html,https://books.toscrape.com/media/cache/a4/0a/a40af95beab828af1a4757ad1ee17da3.jpg,00bfed9e18bb36f3,Romance
Her Backup Boyfriend (The Sorensen Family #1),Â£33.97,In stock (16 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,https://books.toscrape.com/media/cache/41/ee/41ee38c1d15f0139a3fb17b730dc4347.jpg,2a97cffe61c3c4c7,Romance
First and First (Five Boroughs #3),Â£15.97,In stock (16 available) In stock In stock In stock In stock In stock In stock,4,https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,https://books.toscrape.com/media/cache/01/a5/01a5285b17e7ec0e7e56294a8f8af28d.jpg,9e28048cea8d41f7,Romance
Fifty Shades Darker (Fifty Shades #2),Â£21.96,In stock (16 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,https://books.toscrape.com/media/cache/51/86/51862681bebec59be61f36f937c71fce.jpg,7add3f8e49ec0826,Romance
The Wedding Dress,Â£24.12,In stock (15 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,https://books.toscrape.com/media/cache/29/3b/293bd9cd6fe1f8c82d1688aefe6cc5f7.jpg,623e1a180426039b,Romance
Suddenly in Love (Lake Haven #1),Â£55.99,In stock (15 available) In stock In stock In stock In stock In stock In stock,2,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,https://books.toscrape.com/media/cache/58/bb/58bb81b052b6ad90adcd57e95da99a50.jpg,203b7f94b7d6115f,Romance
Something More Than This,Â£16.24,In stock (15 available) In stock In stock In stock In stock In stock In stock,4,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,https://books.toscrape.com/media/cache/b8/f9/b8f9e0169c3811f9ed145c3824208de6.jpg,ca71e72655bece85,Romance
Doing It Over (Most Likely To #1),Â£35.61,In stock (15 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,https://books.toscrape.com/media/cache/4b/91/4b91460323973e9e140626d00474d74c.jpg,3a11bb962ff45b78,Romance
The Wedding Pact (The O'Malleys #2),Â£32.61,In stock (14 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,https://books.toscrape.com/media/cache/21/53/21539e305aa09ec40b36daa43db3f2fe.jpg,c5cb9f885d8b3621,Romance
Hold Your Breath (Search and Rescue #1),Â£28.82,In stock (14 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,https://books.toscrape.com/media/cache/3d/4d/3d4d8e92429144f6c807adc4b15b7f80.jpg,0b165bd4b9f42fd5,Romance
Dirty (Dive Bar #1),Â£40.83,In stock (12 available) In stock In stock In stock In stock In stock In stock,4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,https://books.toscrape.com/media/cache/77/54/77540d564fb77611a18b57f12a910b73.jpg,df7e628bad5782b4,Romance
Take Me Home Tonight (Rock Star Romance #3),Â£53.98,In stock (11 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,https://books.toscrape.com/media/cache/33/72/337240d247fdf020755566e4477e17ca.jpg,cf62fa272b5f0fa3,Romance
Off the Hook (Fishing for Trouble #1),Â£47.67,In stock (11 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,https://books.toscrape.com/media/cache/bc/21/bc214639946c501cd70ff6b752439c76.jpg,b783ce08802cd1d1,Romance
A Gentleman's Position (Society of Gentlemen #3),Â£14.75,In stock (11 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,https://books.toscrape.com/media/cache/82/aa/82aa7770711dfc5edc1f5f69a731d08b.jpg,40c4bf520c17de54,Romance
"Sit, Stay, Love",Â£20.90,In stock (7 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,https://books.toscrape.com/media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg,bd087cf6a846db75,Romance
A Girl's Guide to Moving On (New Beginnings #2),Â£31.30,In stock (5 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,https://books.toscrape.com/media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg,cf3b86489890b9f2,Romance
The Perfect Play (Play by Play #1),Â£59.99,In stock (4 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,https://books.toscrape.com/media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg,9cc207168a03470d,Romance
Dark Lover (Black Dagger Brotherhood #1),Â£12.87,In stock (4 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,https://books.toscrape.com/media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg,2b69d289279aabfd,Romance
Changing the Game (Play by Play #2),Â£13.38,In stock (4 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,https://books.toscrape.com/media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg,aaebac5fda798b1b,Romance
